EMPLID,MANAGER_ID,GRADE
107870,43463,4
20335,43463,5
43463,16514,6
44263,43463,4
117879,76620,4
76620,25092,5
25092,16514,7
211268,25092,5
46706,25092,5
40519,16077,6
59113,16514,8
39449,644,7
19449,59113,7
59550,644,6
105825,59113,6
61812,16077,6
226217,59113,6
16077,16514,8
234088,25351,3
234401,25351,3
234393,25351,3
234351,25351,3
234054,25351,3
234336,25351,3
234047,25351,3
234435,25351,3
235424,25351,3
234385,25351,3
234427,25351,3
234039,25351,3
234369,25351,3
234187,25351,3
234260,25351,3
129148,25351,3
210658,25351,2
233692,25351,2
210930,25351,2
63750,25351,2
66191,25351,2
107425,25351,2
232702,25351,3
232264,25351,3
232280,25351,3
232918,25351,3
232207,25351,3
233445,25351,3
232710,25351,3
233635,25351,3
233460,25351,3
233478,25351,3
234237,25351,3
233486,25351,3
232314,25351,3
212712,25351,3
232926,25351,3
232249,25351,3
232959,25351,3
233684,25351,3
232934,25351,3
234500,25351,3
234377,25351,3
232223,25351,3
232942,25351,3
234021,25351,3
232439,25351,3
208660,25351,3
204628,25351,3
232991,25351,3
233650,25351,3
232215,25351,3
233072,25351,3
233833,25351,3
233866,25351,3
232181,25351,3
234229,25351,3
233502,25351,3
232322,25351,3
232850,25351,3
234096,25351,3
233064,25351,3
232413,25351,3
232900,25351,3
232256,25351,3
225417,116517,2
199299,116517,2
126532,116517,2
173880,116517,3
220293,116517,3
167247,116517,3
235028,116517,3
196352,116517,3
121848,116517,2
178616,116517,1
220806,116517,1
112565,678,4
678,105163,5
23309,678,4
170571,678,3
97196,678,3
166884,678,3
105163,229997,6
225425,105163,3
224972,105163,3
34067,105163,3
170126,105163,3
160713,105163,3
48066,105163,4
233767,229997,6
214320,233767,5
222109,214320,3
224964,214320,4
220814,214320,4
226381,214320,4
229997,191163,8
121657,233767   ,3
217257,233767   ,3
42283,233767   ,3
226191,233767   ,3
229641,233767   ,3
226795,233767   ,3
215129,233767   ,4
122549,233767,5
197335,122549,3
226787,122549,3
226415,122549,3
213652,122549,4
142901,122549,4
222067,11360,3
22581,11360,3
108928,11360,3
11360,105163,5
153254,227439,5
222687,153254,3
122838,153254,4
227439,191163,8
151365,91058,2
91058,767,5
116087,91058,3
75796,91058,3
49643,91058,3
71498,91058,3
29779,91058,3
52894,91058,3
24127,91058,3
49130,91058,3
181958,91058,3
131664,91058,3
227603,91058,3
59527,91058,3
185769,91058,3
150649,91058,3
23804,91058,3
180547,91058,3
231589,91058,3
33786,91058,3
133041,91058,3
83725,91058,3
150417,91058,3
214189,91058,3
225003,91058,3
49445,91058,3
34415,91058,3
86199,91058,3
131383,91058,3
169912,91058,3
165878,91058,3
225029,91058,3
49452,91058,3
159657,91058,3
230367,91058,3
137307,91058,3
137299,91058,3
195016,91058,3
45500,91058,3
40188,91058,3
150409,91058,3
143982,91058,3
22955,91058,3
35534,91058,3
41400,91058,3
30128,91058,3
9054,91058,3
149807,91058,3
158774,91058,3
149831,91058,3
979,91058,3
19708,91058,3
95166,91058,3
105213,91058,4
71506,91058,4
190595,91058,4
767,37235,6
84202,22248,3
84772,22248,3
76158,22248,3
81844,22248,3
50328,22248,3
72785,22248,3
133868,22248,3
84780,22248,3
75804,22248,3
26420,22248,4
114124,22248,3
80929,22248,3
95653,22248,3
188474,22248,3
15615,22248,3
161265,22248,3
98814,22248,4
22248,37235,6
136440,22248,3
106112,22248,3
160184,22248,3
34326,233528,8
232868,193847,4
47373,193847,4
61739,193847,4
193847,34326,5
94565,34326,5
137455,94565,3
82172,94565,3
191221,94565,3
44602,121459,4
50062,121459,4
121459,34326,5
170027,121459,3
149104,121459,3
131508,121459,3
136028,121459,3
40105,034326  ,4
81190,034326  ,4
75440,034326  ,3
159418,034326  ,4
27311,3642,8
129940,27311,3
93450,27311,5
207696,3642,7
210187,207696,6
189571,207696,7
213819,3642,4
173146,3642,4
105171,3642,4
130336,3642,4
169995,3642,6
133876,3642,5
55731,3642,3
152983,3642,5
64287,3642,5
128264,27311,4
64055,34326,6
95760,117465,4
80663,117465,4
117465,34326,5
67330,117465,3
60061,117465,3
215889,117465,3
3634,233528,5
81893,3634,4
36784,3634,4
222315,3634,3
52357,3634,4
233262,3634,4
67603,3634,4
189274,3634,4
159673,3634,4
128561,19473,4
19473,213348,8
58610,19473,5
64535,19473,5
74138,19473,5
142620,19473,3
83527,19473,4
46136,232496,5
121368,46136,3
74989,46136,3
188763,46136,3
50849,46136,3
48165,46136,4
55251,46136,4
232496,96560,11
108274,52829,5
36768,108274,3
126557,108274,3
135111,108274,3
159426,108274,3
52829,232496,6
163972,52829,5
118208,52829,5
211292,118208,4
66761,118208,4
57398,96560,12
175034,28236,6
48116,175034,5
28236,232496,8
164020,116491,4
104901,116491,4
178004,116491,4
116491,28236,7
157891,116491,4
233734,116491,4
230052,116491,4
168377,116491,4
136796,116491,4
79251,116491,4
130138,116491,3
166132,116491,3
66050,116491,5
26909,116491,5
20440,116491,5
16239,116491,5
21111,59113,5
39897,59113,5
27735,21111,3
23977,49684,8
44966,23977,4
83113,23977,6
22222,83113,5
198127,22222,3
181586,22222,3
198283,22222,3
228361,22222,3
227082,22222,3
164491,22222,3
218875,22222,3
212803,22222,3
147561,22222,3
230722,22222,3
147512,22222,3
228809,22222,3
216275,22222,3
235085,22222,3
199315,22222,3
206797,22222,3
227538,22222,3
228817,22222,3
93112,22222,3
216283,22222,3
139931,22222,3
216655,22222,3
206839,22222,3
143495,22222,3
151373,22222,3
155515,22222,3
148551,22222,3
161935,22222,3
116418,22222,4
147967,22222,4
82883,22222,4
148031,22222,4
143727,22222,4
147611,22222,4
135046,106138,4
45864,106138,4
106138,83113,5
49007,106138,3
116517,212639,5
227173,116517,3
227132,116517,3
182048,116517,3
216630,116517,3
189498,116517,3
52209,116517,4
218487,116517,5
191569,116517,4
86074,116517,4
85142,94177,5
78188,85142,3
187419,85142,3
189084,85142,3
204305,85142,3
146126,85142,3
133207,85142,3
194233,85142,3
212084,85142,3
122754,85142,3
111161,85142,3
228924,85142,3
187039,85142,3
136051,85142,4
94524,85142,4
107599,85142,4
94177,93062,6
158188,94177,3
176263,85142,3
134445,85142,3
99424,85142,3
109611,85142,3
148130,85142,3
179127,85142,3
148429,85142,3
168864,85142,3
111195,85142,3
202515,85142,3
201459,85142,3
168757,85142,3
114017,85142,3
134056,85142,3
136754,85142,3
164657,85142,3
169045,85142,3
188144,85142,3
134304,85142,3
209734,85142,3
201699,85142,3
206888,85142,3
195727,85142,3
197053,85142,3
150953,85142,3
196436,85142,3
199349,85142,3
134080,85142,3
111930,85142,3
164640,85142,3
127332,85142,3
125138,85142,3
134064,85142,3
146290,85142,3
103010,85142,3
152470,85142,3
169037,85142,3
165324,85142,3
207985,85142,3
202242,85142,3
122770,85142,3
101741,85142,3
157545,85142,3
197319,85142,3
157826,85142,3
134437,85142,3
170068,85142,3
164707,85142,3
107540,85142,3
103580,85142,4
122408,85142,4
76232,85142,4
108456,94177,3
185876,94177,3
190827,94177,3
214551,94177,3
59394,94177,3
228601,94177,3
217083,94177,3
165613,94177,3
124255,94177,3
232389,94177,3
234294,94177,3
73379,94177,3
115253,94177,3
111344,94177,3
52696,94177,3
46359,94177,3
40386,94177,4
80473,94177,5
233924,80473,3
233932,80473,3
233940,80473,3
130948,80473,3
140970,80473,3
140988,80473,3
160325,80473,3
163014,80473,3
170415,80473,3
181966,80473,3
183848,80473,3
184481,80473,3
187591,80473,3
191957,80473,3
205336,80473,3
213363,80473,3
215244,80473,3
215251,80473,3
217414,80473,3
227447,80473,3
227454,80473,3
228684,80473,3
228692,80473,3
231522,80473,3
227462,80473,3
116327,94177,5
234526,116327,3
79202,116327,3
82107,116327,3
102822,116327,3
106443,116327,3
110379,116327,3
112912,116327,3
131920,116327,3
140616,116327,3
141911,116327,3
148577,116327,3
152546,116327,3
156653,116327,3
161638,116327,3
165977,116327,3
172791,116327,3
183830,116327,3
188052,116327,3
194357,116327,3
201269,116327,3
201970,116327,3
203000,116327,3
203018,116327,3
203869,116327,3
205849,116327,3
214346,116327,3
216689,116327,3
216705,116327,3
217422,116327,3
219162,116327,3
228700,116327,3
231167,116327,3
232967,116327,3
201020,116327,3
232405,116327,3
147603,116327,3
197046,116327,3
197061,116327,3
118281,116327,3
104844,116327,3
107441,116327,3
187740,116327,3
112730,116327,3
46854,116327,4
58263,116327,4
98764,116327,4
96420,47506,4
45047,47506,4
44701,47506,4
139907,47506,4
47506,94177,5
122515,47506,3
141887,47506,3
101683,47506,3
151803,47506,3
124008,47506,3
148163,47506,3
75358,47506,3
61366,47506,3
180869,47506,3
160515,47506,3
98962,47506,3
66308,47506,3
195396,47506,3
135665,47506,5
66787,47506,4
106740,47506,4
129874,66563,5
207803,129874,3
48744,129874,3
147249,129874,3
172205,129874,3
161596,129874,3
142380,129874,4
137711,46078,4
139832,46078,4
148916,46078,4
150946,46078,4
98368,46078,4
46078,66563,5
128777,46078,3
195602,46078,3
130989,46078,3
181982,46078,3
187252,46078,3
135558,46078,3
215848,46078,3
76190,46078,3
172148,46078,3
193102,46078,3
165449,46078,3
211011,46078,3
214668,46078,3
233510,46078,3
213215,46078,3
81497,46078,3
135699,46078,3
164665,46078,3
148346,46078,3
79392,46078,4
78873,46078,4
137273,66563,5
225037,137273,3
208827,137273,3
227470,137273,3
187195,137273,3
196543,137273,3
208496,137273,3
200220,137273,3
169888,137273,4
51714,137273,4
66563,93062,7
125203,114942,4
129445,114942,4
114942,66563,5
172262,114942,3
225409,114942,3
122598,114942,3
225789,114942,3
173252,114942,3
208454,114942,3
133728,114942,3
130856,114942,3
137232,114942,4
205641,227751,6
153031,205641,4
234443,205641,5
188706,205641,5
202325,227751,6
182501,202325,4
229120,202325,4
213546,202325,3
208926,41186,2
68254,41186,3
200725,41186,3
210385,41186,3
164962,41186,3
169201,41186,3
197038,41186,3
222463,41186,3
230896,41186,3
184440,41186,3
42937,41186,3
46623,41186,3
180786,41186,4
48603,41186,4
41186,229633,6
158980,41186,3
146548,41186,3
157529,41186,3
120535,41186,3
191932,41186,4
193904,41186,3
75408,41186,4
233288,71670,8
189977,128017,5
136267,128017,6
206557,128017,6
230672,128017,6
200121,128017,6
222596,94177,4
107961,94177,3
51862,94177,3
71670,161786,11
93062,71670,8
130088,93062,3
135756,93062,3
128017,71670,8
199422,69203,4
213421,69203,4
231530,69203,4
206235,69203,4
117267,69203,4
26195,69203,4
60137,69203,4
164012,69203,4
144501,69203,4
69203,93062,5
164590,69203,3
190900,69203,3
211458,69203,3
172353,69203,3
197483,69203,3
112953,69203,3
124388,69203,3
174748,69203,4
71894,69203,4
17065,95463,4
95463,93062,5
112623,95463,3
150383,95463,3
234807,116327,3
127183,95463,3
229369,95463,3
42952,95463,3
70110,95463,4
136895,95463,4
161349,95463,4
108753,128017,7
164681,128017,7
179184,128017,7
25377,41186,5
226894,25377,3
220822,25377,3
222547,25377,3
116830,25377,3
219600,25377,3
120774,25377,3
104455,25377,3
141655,25377,3
219675,45005,2
35801,45005,2
219667,45005,2
180752,45005,2
219659,45005,2
93435,49684,6
135137,93435,4
125625,117341,4
117341,49684,6
106211,234864,4
222166,234864,5
176677,234864,4
120782,234864,4
223834,234864,4
100230,212639,3
100214,212639,3
115261,212639,3
194118,212639,3
210435,212639,3
169755,212639,4
100206,212639,4
206599,156570,3
156570,191163,5
50302,156570,4
115667,36776,4
109496,36776,4
36776,233528,5
231647,36776,3
40774,36776,3
43422,36776,4
80648,228403,4
162743,167502,5
141044,167502,4
167502,153452,6
153452,213348,7
229062,227751,8
176545,229062,3
235093,229062,3
231969,229062,3
188292,229062,3
176230,229062,3
6323,229062,5
100784,6323,3
49064,6323,3
40717,6323,3
201434,6323,3
232884,6323,3
42135,6323,4
232348,229062,3
164509,229062,3
198978,227025,4
203042,227025,5
217091,207456,3
100156,205807,7
23943,100156,3
142414,207456,4
214650,207456,4
207126,207456,3
207456,190694,5
14863,207456,2
205807,96560,11
83139,205807,8
42812,83139,3
190694,83139,6
54585,5076,12
208900,5076,9
219048,5076,9
229203,214015,8
199612,214015,8
160572,53383,8
53383,5076,11
197111,53383,1
